ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.9668525879012885,0.9976511999894256,0.8024194016694615,0.5971779619010312,0.9148255077527845,0.9416842105263158,0.8879668049792531,0.994,0.43584521384928715,0.05261177318112322,0.5,214,27,277,4473,BernoulliNB,3,Train
0.9092662738496071,0.9918866714515322,0.6621116275636403,0.47881982546911633,0.8068181818181819,0.946969696969697,0.6666666666666666,0.9823182711198428,0.391304347826087,0.061224573250044274,0.5,18,9,28,500,BernoulliNB,3,Validation
0.8086910380021225,0.9871714090225325,0.2689557579874272,0.22104673887917456,0.6572414026689548,0.9114977307110439,0.40298507462686567,0.9678714859437751,0.1875,0.1015190401996237,0.5,27,40,117,1205,BernoulliNB,3,Test
0.9665612579165757,0.9973101893300721,0.8109222572380625,0.5849070355157744,0.904452063769382,0.9416842105263158,0.8672199170124482,0.992896781354051,0.43004115226337447,0.05239924807935187,0.5,209,32,277,4473,BernoulliNB,4,Train
0.9140712682379349,0.9945085773335753,0.6491262959084252,0.5079267506452464,0.8410143097643097,0.9412878787878788,0.7407407407407407,0.9861111111111112,0.39215686274509803,0.06395175754926583,0.5,20,7,31,497,BernoulliNB,4,Validation
0.8038589202248967,0.9867449228465834,0.26681650453745237,0.24510213728319244,0.6688644523223519,0.9198184568835098,0.417910447761194,0.9689243027888447,0.208955223880597,0.09827151676450913,0.5,28,39,106,1216,BernoulliNB,4,Test
0.9647145664992356,0.9971820974907614,0.8066805011804182,0.5996286249666952,0.9134876610613671,0.9431578947368421,0.8838174273858921,0.9937888198757764,0.4409937888198758,0.051802322663150345,0.5,213,28,270,4480,BernoulliNB,5,Train
0.9647166105499438,0.9979858341010871,0.7942721647591235,0.5883449798934037,0.8984638047138047,0.9450757575757576,0.8518518518518519,0.9920477137176938,0.4423076923076923,0.05461394803825695,0.5,23,4,29,499,BernoulliNB,5,Validation
0.8097184275295233,0.9871704746145016,0.30698502685135093,0.2358530955693639,0.6662169485402036,0.9145234493192134,0.417910447761194,0.96875,0.19858156028368795,0.09958167818134113,0.5,28,39,113,1209,BernoulliNB,5,Test
0.9675999126446824,0.9976799265678611,0.8111137511279066,0.5936680654721507,0.9108866564752129,0.9421052631578948,0.8796680497925311,0.9935612788632326,0.4353182751540041,0.05062892956368571,0.5,212,29,275,4475,BernoulliNB,6,Train
0.9453212682379349,0.9940650411538605,0.7837617299001448,0.5757484878157539,0.8965698653198653,0.9412878787878788,0.8518518518518519,0.9920159680638723,0.42592592592592593,0.05352037736243895,0.5,23,4,31,497,BernoulliNB,6,Validation
0.8103732472283063,0.9872826747199976,0.26977499000117594,0.2380693071824869,0.6714103461512407,0.9099848714069592,0.43283582089552236,0.9693795326349718,0.19594594594594594,0.10076694401347851,0.5,29,38,119,1203,BernoulliNB,6,Test
0.9651352762070465,0.9971957093805899,0.8085905381411383,0.6075078394181442,0.9130300130491518,0.9458947368421052,0.8801652892561983,0.9935869084475896,0.4531914893617021,0.05030763635850752,0.5,213,29,257,4493,BernoulliNB,7,Train
0.9828817016317016,0.9991435149493033,0.7447579667924797,0.6113206851588068,0.9321824009324009,0.9412878787878788,0.9230769230769231,0.9959919839679359,0.43636363636363634,0.053376425955675974,0.5,24,2,31,497,BernoulliNB,7,Validation
0.8137602456702869,0.9874726591808755,0.26362248644396025,0.2344158684023371,0.6702757016731772,0.9077155824508321,0.43283582089552236,0.9693053311793215,0.19205298013245034,0.10471707520090992,0.5,29,38,122,1200,BernoulliNB,7,Test
0.9679095258808177,0.9974474136434424,0.8218970826420618,0.5914911964726816,0.905568508046977,0.9433684210526316,0.8677685950413223,0.9929093729226679,0.4384133611691023,0.051045748056480135,0.5,210,32,269,4481,BernoulliNB,8,Train
