ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.9993694273579442,0.9999682607863098,0.9870145029588832,0.8685286605536067,0.8876510819735701,0.999368553988634,0.7759336099585062,0.9887546855476884,0.9842105263157894,0.009260868020989384,0.5,187,54,3,4748,RF_inactive_weight_2,9,Train
0.9769484854873849,0.9987076473214449,0.8627034399213398,0.762329765492989,0.8138660482113993,0.9981024667931688,0.6296296296296297,0.9813432835820896,0.9444444444444444,0.01648306849846011,0.5,17,10,1,526,RF_inactive_weight_2,9,Validation
0.8214713121231965,0.9867222762160388,0.39584362559519704,0.32207275748700953,0.5801984781087001,0.9962178517397882,0.16417910447761194,0.9592134013109979,0.6875,0.03667440353023367,0.5,11,56,5,1317,RF_inactive_weight_2,9,Test
0.9993764143124269,0.9999686399017238,0.9870121655903543,0.8661070547174808,0.8875458409716758,0.9991580719848453,0.7759336099585062,0.9887523432618205,0.9790575916230366,0.009242381868498647,0.5,187,54,4,4747,RF_inactive_weight_2,10,Train
0.9642982641085108,0.9973450534948318,0.7955450505748013,0.6294716785253995,0.7212734556188066,0.9981024667931688,0.4444444444444444,0.9722735674676525,0.9230769230769231,0.022398938533130474,0.5,12,15,1,526,RF_inactive_weight_2,10,Validation
0.8335403165714543,0.9878749258950498,0.4145520790788037,0.34730492342987207,0.5809549077607424,0.9977307110438729,0.16417910447761194,0.9592727272727273,0.7857142857142857,0.03618871993192214,0.5,11,56,3,1319,RF_inactive_weight_2,10,Test
0.9994487879449662,0.9999722911017028,0.9883759977531807,0.9219025924016422,0.9470801485040402,0.9978947368421053,0.8962655601659751,0.9947534102833159,0.9557522123893806,0.008356914301670534,0.5,216,25,10,4740,RF_inactive_weight_5,1,Train
0.9534231200897867,0.9965277440292397,0.8814243353487815,0.7860829960395633,0.8148148148148149,1.0,0.6296296296296297,0.9814126394052045,1.0,0.017000155993006097,0.5,17,10,0,528,RF_inactive_weight_5,1,Validation
0.8376160046966379,0.9881749611727346,0.4178284943254681,0.37847431672828885,0.6025865378101926,0.9962178517397882,0.208955223880597,0.9613138686131387,0.7368421052631579,0.03637691959836118,0.5,14,53,5,1317,RF_inactive_weight_5,1,Test
0.9995352697095437,0.9999765721172823,0.9905643476576615,0.9240695743194683,0.9471854116619349,0.9981052631578947,0.8962655601659751,0.9947545111204364,0.96,0.008474884025067716,0.5,216,25,9,4741,RF_inactive_weight_5,2,Train
0.9775533108866443,0.998440005156895,0.9167953260189394,0.8989662414683826,0.9249789562289562,0.9981060606060606,0.8518518518518519,0.992467043314501,0.9583333333333334,0.014950363697947059,0.5,23,4,1,527,RF_inactive_weight_5,2,Validation
0.8586041050421117,0.9897136329086493,0.4145979214513453,0.34165583688462914,0.5876611646758643,0.9962178517397882,0.1791044776119403,0.9599125364431487,0.7058823529411765,0.03647777977664769,0.5,12,55,5,1317,RF_inactive_weight_5,2,Test
0.9994400524131907,0.9999717935113166,0.9885738129105682,0.9244194414945694,0.9511242629395065,0.9976842105263158,0.9045643153526971,0.995170096598068,0.9519650655021834,0.008141546648574699,0.5,218,23,11,4739,RF_inactive_weight_5,3,Train
0.932168911335578,0.9937618563818209,0.7687744765277406,0.6853799545726015,0.7583122895622896,0.9981060606060606,0.5185185185185185,0.975925925925926,0.9333333333333333,0.02173367909498459,0.5,14,13,1,527,RF_inactive_weight_5,3,Validation
0.8365829701718337,0.986927181674856,0.40786693334365903,0.3604272097198893,0.5951238512430284,0.9962178517397882,0.19402985074626866,0.9606126914660832,0.7222222222222222,0.036819626643925796,0.5,13,54,5,1317,RF_inactive_weight_5,3,Test
0.9996523258353351,0.9999824784339559,0.9928625224509806,0.9329702157713339,0.9495758899322997,0.9987368421052631,0.9004149377593361,0.9949664429530202,0.9730941704035875,0.007881510942038093,0.5,217,24,6,4744,RF_inactive_weight_5,4,Train
0.957912457912458,0.9972505658486753,0.8271784459775112,0.6944032268549097,0.7934553872053871,0.9943181818181818,0.5925925925925926,0.9794776119402985,0.8421052631578947,0.01917227959236569,0.5,16,11,3,525,RF_inactive_weight_5,4,Validation
0.8335459615688579,0.9875310702848854,0.4043395694831318,0.34165583688462914,0.5876611646758643,0.9962178517397882,0.1791044776119403,0.9599125364431487,0.7058823529411765,0.03690782070182675,0.5,12,55,5,1317,RF_inactive_weight_5,4,Test
0.9994863507316007,0.9999741505211786,0.98928976325665,0.9172222660338334,0.9429307709106791,0.9978947368421053,0.8879668049792531,0.9943360604153556,0.9553571428571429,0.008457262352551622,0.5,214,27,10,4740,RF_inactive_weight_5,5,Train
0.991372053872054,0.9995447339020787,0.9108380402092415,0.8125752837858236,0.868476430976431,0.9962121212121212,0.7407407407407407,0.9868667917448405,0.9090909090909091,0.015825964395921207,0.5,20,7,2,526,RF_inactive_weight_5,5,Validation
